"","level","new_taxa","term","df","sumsq","meansq","statistic","p.value"
"170","family","Neisseriaceae","treatment",5,104.572345837942,20.9144691675883,1.75000430830182,0.144327091639091
"171","family","Oligosphaeraceae","treatment",5,14.037638224975,2.807527644995,0.171497314497571,0.971743848479982
"172","family","Other","treatment",5,0.345295147141666,0.0690590294283332,0.842259676646445,0.527524901899687
"173","family","p-251-o5","treatment",5,8.42231964866039,1.68446392973208,0.680231511085856,0.640865723084076
"174","family","p-2534-18B5 gut group","treatment",5,9.96513180215,1.99302636043,0.53420609078297,0.749129440958982
"175","family","Paenibacillaceae","treatment",5,148.869979755975,29.773995951195,2.3346477777948,0.0586501166518697
"176","family","Pasteurellaceae","treatment",5,835.766254206887,167.153250841377,0.630661599771165,0.677330896461814
"177","family","Peptococcaceae","treatment",5,6.33750488003541,1.26750097600708,0.357357471427659,0.87459504645619
"178","family","Peptostreptococcaceae","treatment",5,22.4996848681604,4.49993697363208,0.568456616035211,0.723619872376243
"179","family","Pirellulaceae","treatment",5,41.1238643413937,8.22477286827875,2.61832973910247,0.0378089434885025
"180","family","Planococcaceae","treatment",5,21705.4322468365,4341.0864493673,3.18936407221504,0.0157284153294415
"181","family","Prevotellaceae","treatment",5,99483.7117226073,19896.7423445215,0.898827114696779,0.490830985631272
"182","family","Propionibacteriaceae","treatment",5,57.5079954078356,11.5015990815671,1.12038939234515,0.364359057948915
"183","family","Pseudoalteromonadaceae","treatment",5,12.2040660717167,2.44081321434333,1.05967082304108,0.396206852702116
"184","family","Pseudomonadaceae","treatment",5,836.278590219987,167.255718043997,1.06483523046335,0.393415176793941
"185","family","Puniceicoccaceae","treatment",5,9.50098315376668,1.90019663075334,0.647787639285648,0.66467154492396
"186","family","RH-aaj90h05","treatment",5,6.750633533075,1.350126706615,0.915909810588603,0.480086886033245
"187","family","Rhizobiaceae","treatment",5,2.07158556104166,0.414317112208333,0.768438086149817,0.57780940701529
"188","family","Rikenellaceae","treatment",5,24608.1558385677,4921.63116771354,1.3154214592729,0.27605238373373
"189","family","Ruminococcaceae","treatment",5,105747.060307173,21149.4120614346,1.18402554377722,0.333243985635192
"190","family","Saccharimonadaceae","treatment",5,565.306696465966,113.061339293193,2.93304890878832,0.023279122513237
"191","family","Sphingomonadaceae","treatment",5,0.908427215910418,0.181685443182084,0.917402672195989,0.479155580508229
"192","family","Spirochaetaceae","treatment",5,3976.7939310878,795.358786217561,0.454117560066103,0.807894530305534
"193","family","SS1-B-06-26","treatment",5,1.28025251666667,0.256050503333333,0.800068244442443,0.555952010980514
"194","family","Staphylococcaceae","treatment",5,2.64972009204164,0.529944018408327,0.732966021640923,0.602826502113913
"195","family","Streptococcaceae","treatment",5,10913.9615996111,2182.79231992221,0.869779542595809,0.509463127875519
