# Constructed from biom file
#OTU ID	5353	6262	6868	5757	8686	9595	8282	5959	7474	8787	4545	8585	6767	6060	7676	5252	4848	9696	5656	6464	6565	5858	5050	8181	8888	9191	4747	6666	9292	8383	5151	6363	8484	4949	7979	7373	7272	5555	7575	8989	6969	4646	7171	8080	9393	7878	9090	9494	7777	5454	7070	6161
Archaea;Euryarchaeota;Methanobacteria	71.13382	62.2105	75.3238	76.8657	70.46943	65.16908	75.93391	57.7999	88.676	66.00852	63.82052	62.3742	51.85476	57.8694	56.04288	60.1969	87.548	51.7779	101.84712	64.3867	70.08264	94.3026	101.19002	111.0955	66.30128	61.34528	93.69223	92.72743	68.77754	47.85316	78.35828	89.87604	52.08032	91.94478	76.3581	34.73642	65.3505	94.1697	74.68527	74.98217	55.0175	58.66956	35.3042	62.2275	63.53771	39.4237	79.6813	97.8611	72.65495	80.9136	16.3865	4.0384
Archaea;Euryarchaeota;Methanomicrobia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0973	0.0	0.0	0.0	0.0	0.0	1.2035	0.0	0.0	0.0	0.0	1.533	0.76619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0721	0.75836	0.73851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.76536	0.0	0.0	0.0	0.0
Archaea;Euryarchaeota;Thermoplasmata	4.6719	3.585	40.58017	17.42414	36.8851	15.60132	20.22796	36.3876	20.59582	21.55614	5.84527	2.8784	25.2239	34.7058	41.28288	34.45676	22.799	14.7351	27.21698	18.8901	15.31308	23.53895	20.78094	24.83223	22.78206	39.12054	24.08109	19.6191	37.89138	27.4255	38.90508	22.56689	31.29294	24.48706	21.5429	22.3723	20.5653	24.76566	38.46961	17.06841	5.7394	5.6724	0.0	17.5981	2.2079	5.1955	18.2393	10.39956	5.59407	6.7161	0.0	0.0
Bacteria;Actinobacteria;Actinobacteria	9.04032	12.585	16.18171	17.49894	23.49116	24.14283	16.67106	15.18954	14.6226	19.3843	11.92654	6.7952	14.52296	11.54516	15.39066	13.18462	18.8517	13.5617	18.50154	12.5343	16.97884	19.7606	20.88094	23.024	8.18255	13.7321	17.53429	16.76155	14.82318	13.34572	14.26989	18.32426	12.01282	18.93726	19.0145	11.162	14.9324	17.45006	17.22154	16.58081	7.6648	12.29462	31.677	7.314	25.63391	8.0671	19.2866	34.1754	16.67064	18.31718	49.3204	23.3478
Bacteria;Actinobacteria;Coriobacteriia	55.36854	53.1005	73.2754	70.97262	49.29514	42.47074	47.77462	73.652	52.16136	44.57132	54.82652	22.8292	61.2437	81.82906	68.5759	64.67988	57.7961	63.5627	74.03686	47.8299	42.94908	64.73405	48.07738	67.6468	46.46665	63.95078	57.82339	58.06723	72.00258	46.57706	88.15378	66.52719	47.57042	59.63362	41.9407	31.35034	47.7581	59.86896	72.85348	54.96016	58.5022	59.31218	28.5947	39.0146	73.27965	49.3654	40.7834	64.33492	55.64929	70.01797	23.5801	18.5618
Bacteria;Bacteroidetes;Bacteroidia	606.40402	547.0444	955.65042	1046.52662	918.96585	1029.6504	866.97669	1012.6717	997.0304	803.3937	779.00979	568.3479	764.77686	1074.2176	1059.87774	998.1993	802.9598	961.3873	867.81162	504.7315	842.13324	934.19495	954.86728	1000.27502	804.12991	1039.23896	918.17248	866.84947	968.6151	790.64356	1004.83303	670.41552	936.78038	1039.6834	619.9661	1025.95392	773.153	896.87008	1044.60643	963.81791	730.7313	718.13786	149.3277	506.5777	847.39661	625.7481	821.6476	946.69096	774.90642	663.9501	95.3544	92.0791
Bacteria;Chloroflexi;Anaerolineae	1.9369	2.3219	5.62777	0.73967	7.0017	0.0	0.0	4.3377	0.0	7.14184	3.5809	0.0	4.8637	6.5551	4.8454	4.4271	8.0801	6.1004	9.7917	7.0595	0.0	2.407	2.4553	0.66523	9.24783	4.7364	9.7455	0.0	6.9554	5.1618	6.76008	9.84489	3.3771	0.0	6.8465	4.4203	6.5315	10.34576	6.8007	1.2646	2.3406	1.2831	6.03	6.4438	3.7729	1.1238	0.0	10.77056	1.4411	1.1615	0.0	3.7383
Bacteria;Chloroflexi;Chloroflexia	0.0	0.0	0.0	0.0	0.0	0.93351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.61882	0.0	1.74788	2.3087	1.7026	0.83388	0.0	0.0	0.0	0.0	0.0	1.5576	0.0	1.8177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9131	0.0	0.0	0.0	0.0	4.5496	1.204	0.92977	0.0	0.0	4.6478	0.0	0.69459	0.0	0.0
Bacteria;Cyanobacteria;Melainabacteria	13.08012	11.8704	57.44702	48.57804	54.08652	127.00553	30.37373	56.05382	48.01152	27.31976	9.9392	3.4497	44.48648	56.71042	58.51754	54.98748	18.675	67.8872	35.9503	5.5342	39.51982	53.68635	42.93514	53.26312	15.20069	51.65342	27.42789	47.96386	58.7303	42.80266	65.99262	17.23564	45.20112	53.6963	16.836	84.13392	25.9902	25.04366	59.20487	41.47854	14.1921	17.17376	3.8485	11.8748	39.69609	12.5978	35.846	34.1512	10.85531	13.88037	0.0	2.0308
Bacteria;Cyanobacteria;Oxyphotobacteria	7.60834	8.3219	3.83387	0.0	0.79071	0.0	0.97063	0.63148	4.9625	2.0019	7.2046	2.3662	3.3475	0.61882	2.02304	0.0	0.0	7.0029	2.19278	1.1998	0.82554	9.98235	4.52228	7.05173	0.0	3.10342	1.41206	5.66568	3.68048	4.02178	5.1608	2.0351	0.0	6.41216	3.9914	0.0	0.0	2.3644	1.5875	3.49131	2.6122	3.6894	0.0	1.204	4.8196	1.7478	1.6958	0.0	6.6755	12.13699	0.0	0.0
